15435115525000	2.087744	3.763685	8.695741	94.13991
15435135514000	2.4708161	3.4572272	8.791509	95.34798
15435155551000	2.7102363	3.4284968	8.571242	92.56616
15435175518000	3.0262709	3.5817258	8.734048	98.27067
15435195538000	3.1124623	3.4859576	8.829816	99.80496
15435215540000	3.0550013	3.4380736	8.8777	99.966934
15435235532000	2.9975405	3.5242648	8.6574335	96.35685
15435255522000	2.9400797	3.715801	8.542512	95.42576
15435275522000	2.920926	3.9839516	8.255207	92.552124
15435295520000	1.982399	4.2042184	7.8146744	82.67449
15435315515000	2.1930888	4.501099	7.967903	88.557014
15435335514000	2.6048915	4.6830587	7.833828	90.08536
15435355506000	2.0590134	5.554548	7.9391727	98.123
15435375514000	2.920926	5.410896	8.504205	110.131096
15435395508000	3.1890767	4.5394063	7.9870567	94.569496
15435416209000	3.5625722	3.763685	8.082825	92.1893
15435435609000	3.5817258	3.7253778	7.651869	85.2583
15435455566000	3.5913026	3.6104562	7.469909	81.73239
15435475544000	3.6583402	2.719813	8.561666	94.082954
15435495577000	2.2409728	2.6431987	6.6175733	55.80073
15435516468000	2.9783869	2.6623523	8.149862	82.379166
15435535618000	3.1507695	4.0892963	8.7532015	103.268234
15435555620000	2.8060043	5.363012	8.274361	105.1006
15435575554000	3.1124623	5.5258174	8.197746	107.425125
15435595576000	3.3614593	5.535394	7.699753	101.22619
15435615629000	3.3518825	5.592855	8.034941	107.07542
15435635526000	3.3806129	5.3342814	8.360553	109.781944
15435655526000	3.6104562	4.960786	8.1881695	104.69091
15435675500000	3.9456444	4.596867	7.7572136	96.87366
15435695828000	3.8498764	4.2904096	7.2783732	86.20388
15435715507000	3.4380736	4.10845	7.4507556	84.21347
15435735696000	2.96881	4.261679	8.015787	91.22859
15435755507000	2.8443117	4.453215	8.130709	94.029655
15435775517000	2.825158	4.5777135	7.824251	90.15588
15435795576000	2.8538885	4.7979803	7.73806	91.04286
15435815556000	2.882619	4.8745947	7.795521	92.84131
15435835531000	2.815581	4.9703627	7.8050976	93.55155
15435855559000	2.7485435	5.104438	7.833828	94.97864
15435875553000	2.9975405	5.0182467	7.843405	95.68704
15435895544000	2.9400797	5.267244	8.178593	103.27731
15435915563000	3.1986535	5.2863975	8.00621	102.27679
15435935527000	3.4093432	5.267244	8.236053	107.20005
15435955504000	3.5817258	5.2289367	8.734048	116.45413
15435975517000	3.7253778	5.161899	9.32781	127.531685
15435995498000	3.6296098	5.0278234	9.212888	123.33038
15436015497000	3.3997664	4.9895163	8.695741	112.069595
15436035493000	3.323152	5.00867	8.571242	109.596306
15436055497000	3.41892	4.6830587	8.772355	110.57427
15436075494000	3.4955344	4.0701427	8.686164	104.23426
15436095585000	3.6870706	3.6774938	7.4986396	83.348045
15436115493000	3.8786068	3.5338416	5.7365074	60.439144
15436135544000	3.821146	3.41892	3.8498764	41.11172
15436155589000	3.9360676	3.4763808	2.4420857	33.541634
15436175564000	4.261679	3.3901896	1.5801731	32.152245
15436195569000	4.6160207	3.2465374	0.58418524	32.188927
15436215570000	5.0278234	3.2944214	-0.21068975	36.176613
15436235568000	5.659893	3.2082303	-0.92895025	43.190083
