790100486000	2.72939	4.4819455	8.121132	93.49019
790120571000	2.825158	4.4436383	8.178593	94.61682
790140486000	2.767697	4.405331	8.101978	92.70914
790160304000	2.7485435	4.357447	7.929596	89.42033
790180295000	2.825158	4.2904096	7.872135	88.35964
790200327000	2.8060043	4.1946416	7.7572136	85.643036
790220296000	2.72939	4.261679	7.5848308	83.141136
790240285000	2.7006595	4.223372	7.785944	85.75136
790260289000	2.7581203	4.156334	8.015787	89.135185
790280288000	2.585738	4.2904096	8.121132	91.04643
790300318000	2.2697031	4.414908	8.111555	90.44029
790320289000	2.0590134	4.501099	8.0924015	89.98639
790340297000	1.9536686	4.4340615	8.360553	93.376564
790360296000	1.8962077	4.3861775	8.619126	97.1235
790380314000	1.8674773	4.357447	8.810662	100.102585
790400316000	1.8866309	4.367024	8.801085	100.08938
790420369000	1.9632454	4.3478703	8.24563	90.748726
790440334000	2.2409728	4.4244847	7.9391727	87.62849
790460395000	2.231396	4.4340615	8.025364	89.04649
790480330000	2.2888567	4.185065	7.8146744	83.82277
790500507000	2.183512	4.280833	7.747637	83.119125
790521737000	2.2409728	4.223372	8.293514	91.641205
790540713000	2.5570073	4.146757	8.39886	94.27473
790560399000	2.834735	4.2425256	8.034941	90.59502
790580435000	3.6104562	4.357447	8.0924015	97.509705
790600558000	4.2042184	4.6255975	7.97748	102.71179
790620390000	4.5394063	4.8458643	7.393295	98.74942
790641013000	4.721366	5.085284	6.7803793	94.124954
790660297000	4.903325	5.2959743	6.301539	91.79933
790680320000	4.8745947	5.449203	6.7133417	98.524445
790700358000	4.759673	5.3247046	7.0581064	100.82384
790720302000	4.7884035	5.2768207	7.07726	100.86125
790740297000	4.7979803	5.133168	6.943185	97.57785
790760351000	4.7309427	5.00867	7.0006456	96.47763
790780398000	4.606444	4.951209	7.144298	96.774796
790800345000	4.4244847	4.9224787	7.374141	98.18482
790820335000	4.367024	4.903325	7.4507556	98.62726
790840364000	4.309563	4.8745947	7.2687964	95.16941
790860402000	4.3957543	4.903325	7.1251445	94.132935
790880443000	4.4819455	4.8937483	7.0581064	93.85347
790900476000	4.4819455	4.8745947	7.0102224	92.99273
790920595000	4.462792	4.817134	6.9144545	90.93097
790940709000	4.4819455	4.855441	7.0581064	93.48001
790960720000	4.510676	4.8937483	7.3071036	97.688736
790980405000	4.4340615	4.903325	7.28795	96.81772
791000452000	4.4340615	4.8745947	7.1347213	94.32683
791020321000	4.4340615	4.8745947	7.1059904	93.91768
791040280000	4.5298295	4.9224787	7.2113357	96.75351
791060552000	4.5202527	4.9799395	7.201759	97.09781
791080492000	4.6255975	4.9320555	7.0581064	95.53819
791100351000	4.5777135	4.951209	7.0102224	94.61315
791120293000	4.5872903	4.951209	7.0006456	94.56674
791140292000	4.501099	4.912902	7.0485296	94.07827
791160354000	4.510676	4.912902	7.2687964	97.31821
791180350000	4.501099	4.8937483	7.2687964	97.04407
791200347000	4.548983	4.912902	7.1634517	96.14489
791220296000	4.606444	4.9416323	7.153875	96.81698
791240297000	4.5202527	4.903325	7.07726	94.56289
791260330000	4.4915223	4.865018	6.943185	92.04999
791280301000	4.3861775	4.76925	7.029376	91.39642
791300319000	4.367024	4.7979803	7.2687964	94.92692
791320292000	4.367024	4.8362875	7.383718	96.979866
791340319000	4.3382936	4.8458643	7.326257	95.977234
791360318000	4.261679	4.855441	7.2209125	93.87879
791380294000	4.232949	4.8362875	7.0006456	90.316574
791400335000	4.213795	4.759673	6.943185	88.61838
791420330000	4.185065	4.8267107	7.2113357	92.81526
791440322000	4.1659107	4.8267107	7.4986396	96.881546
791460312000	4.1276035	4.817134	7.632715	98.50023
791480311000	4.2042184	4.7500963	7.642292	98.64349
791500458000	4.175488	4.721366	7.6614456	98.42375
791520429000	4.0892963	4.654328	7.603985	96.2057
791540828000	4.060566	4.6926355	7.479486	94.45174
791560302000	4.0414124	4.6830587	7.5848308	95.79372
791580297000	4.060566	4.606444	7.565677	94.94699
791600341000	4.050989	4.6255975	7.5082164	94.17998
791620328000	4.1659107	4.644751	7.4603324	94.58508
791640296000	4.185065	4.6926355	7.4507556	95.049355
791660294000	4.0701427	4.6926355	7.5082164	94.960205
791680302000	3.964798	4.644751	7.4986396	93.522934
791700373000	3.9264908	4.644751	7.5944076	94.66607
791720322000	3.9935284	4.6255975	7.565677	94.58389
791740381000	3.9743748	4.596867	7.52737	93.58814
791760406000	3.9743748	4.596867	7.565677	94.16631
791780321000	3.8977604	4.6160207	7.5944076	94.17521
791800372000	3.86903	4.644751	7.5082164	92.91642
791820313000	3.9264908	4.673482	7.489063	93.34482
791840401000	4.003105	4.6830587	7.4986396	94.185486
791860380000	3.964798	4.673482	7.479486	93.50377
791880276000	3.9552212	4.673482	7.345411	91.44026
791900333000	3.9935284	4.6926355	7.393295	92.629906
791920285000	4.098873	4.7022123	7.603985	96.73215
791940287000	4.1180267	4.6926355	7.632715	97.23732
791960287000	4.0892963	4.644751	7.642292	96.70068
791980294000	4.1659107	4.654328	7.680599	98.009186
792000316000	4.185065	4.606444	7.651869	97.28519
792020327000	4.213795	4.6160207	7.52737	95.72502
792040327000	4.175488	4.673482	7.5082164	95.649445
792060317000	4.175488	4.673482	7.5465236	96.22615
792080333000	4.1180267	4.7022123	7.5465236	96.01897
792100481000	4.050989	4.6926355	7.52737	95.09264
792120397000	4.10845	4.6351743	7.4603324	94.02076
792140285000	4.1946416	4.6830587	7.4507556	95.03982
792160292000	4.10845	4.663905	7.4028716	93.43388
792180291000	4.0797195	4.644751	7.422025	93.30428
792200326000	4.1276035	4.6351743	7.383718	93.041245
792220301000	4.1276035	4.644751	7.393295	93.27164
792240320000	4.10845	4.6255975	7.4124484	93.21991
792260325000	4.213795	4.6830587	7.5465236	96.63713
792280334000	4.31914	4.711789	7.565677	98.0954
792300376000	4.271256	4.76925	7.517793	97.50659
792320336000	4.2042184	4.7022123	7.479486	95.728966
792340331000	4.185065	4.663905	7.393295	93.92758
792360472000	4.2042184	4.6351743	7.422025	94.24675
792380402000	4.223372	4.6926355	7.374141	94.23566
792400345000	4.1276035	4.663905	7.393295	93.449936
792420288000	4.098873	4.663905	7.4124484	93.49716
792440295000	4.146757	4.6926355	7.431602	94.44513
792460326000	4.1371803	4.644751	7.383718	93.20926
792480292000	4.175488	4.6160207	7.326257	92.4164
792500321000	4.1659107	4.6830587	7.393295	93.946655
792520296000	4.223372	4.6830587	7.4124484	94.7123
792540360000	4.213795	4.644751	7.393295	93.990585
792560339000	4.185065	4.6830587	7.393295	94.10661
792580332000	4.10845	4.654328	7.335834	92.35659
792600531000	4.1180267	4.6160207	7.345411	92.220856
792620841000	4.1276035	4.6160207	7.5561004	95.43941
792640332000	4.10845	4.6160207	7.7093296	97.62077
792660335000	4.156334	4.6926355	7.6710224	98.140526
792681110000	4.261679	4.711789	7.5561004	97.45752
792700383000	4.185065	4.7309427	7.441179	95.26773
792720331000	4.185065	4.6830587	7.383718	93.9651
792740350000	4.261679	4.711789	7.4507556	95.876625
792760314000	4.1946416	4.7022123	7.3645644	93.94263
792782491000	4.2425256	4.663905	7.441179	95.12218
792803718000	4.223372	4.644751	7.393295	94.071396
792823682000	4.2999864	4.673482	7.3549876	94.427155
792843679000	4.280833	4.6830587	7.393295	94.91737
792863653000	4.2904096	4.711789	7.1730285	92.06091
792884854000	4.2521024	4.711789	7.067683	90.233475
792903659000	4.271256	4.711789	7.1347213	91.34883
792923681000	4.232949	4.711789	7.2783732	93.09353
792943644000	4.2042184	4.721366	7.345411	93.921814
792963685000	4.2521024	4.759673	7.422025	95.82132
792984826000	4.280833	4.817134	7.441179	96.90145
793003662000	4.31914	4.7788267	7.441179	96.8633
793023644000	4.2999864	4.7788267	7.345411	95.28213
793043661000	4.2425256	4.759673	7.431602	95.88222
793063646000	4.261679	4.8267107	7.479486	97.40176
793084874000	4.3478703	4.76925	7.383718	96.16901
793103644000	4.3766007	4.76925	7.4507556	97.41414
