230297809443	0.0	-0.0	0.0
230307177000	-0.02027309	0.47742936	-0.06448446
230317245000	-0.01905136	0.41145593	-0.048601966
230327323000	-0.06669885	0.36503017	-0.011950051
230337360000	-0.1290071	0.33204344	0.029588785
230347558000	-0.18520671	0.29294807	0.055245124
230357428000	-0.23163247	0.26118308	0.07479281
230367365000	-0.260954	0.22941808	0.09800569
230377414000	-0.2695061	0.21597904	0.110222995
230387487000	-0.2450715	0.22697462	0.11144473
230397460000	-0.16321556	0.234305	0.0943405
230407744000	-0.13755922	0.23674846	0.11510992
230418155000	-0.14122441	0.25996134	0.14320973
230428292000	-0.16199383	0.25751787	0.15787049
230437839000	-0.18642844	0.22453116	0.17619644
230447743000	-0.17909805	0.21597904	0.18108337
230457613000	-0.15344171	0.21964423	0.1664226
230467661000	-0.12167672	0.25629616	0.12977068
230477710000	-0.11801153	0.3100523	0.096783966
230487712000	-0.13633749	0.3589215	0.07723627
230497705000	-0.15832864	0.37969092	0.07112762
230507737000	-0.17909805	0.3943517	0.072349355
230518123000	-0.18642844	0.3980169	0.07112762
230527976000	-0.15832864	0.3857996	0.08456666
230537885000	-0.12289845	0.37969092	0.08823185
230547888000	-0.08380307	0.37358227	0.08945358
230558147000	-0.0447077	0.38213438	0.10533608
230567937000	-0.02149482	0.37969092	0.13099241
230578640000	-0.008055786	0.36014324	0.1505401
230588080000	0.0041615195	0.33937383	0.1786399
230598694000	0.013935364	0.32959998	0.19330066
230608181000	0.022487476	0.343039	0.19696586
230619247000	0.026152669	0.35769978	0.20551798
230628188000	0.007826711	0.3662519	0.23483951
230638493000	-0.014164438	0.37724748	0.27515662
230648166000	-0.02149482	0.3980169	0.30936506
230658238000	0.007826711	0.36503017	0.34601697
230668222000	0.026152669	0.33937383	0.33746487
230678322000	0.05180901	0.3100523	0.30936506
230688295000	0.073800154	0.28073075	0.2714914
230698604000	0.0066049807	0.2709569	0.23972642
230708343000	0.06036112	-0.0051541757	0.21651354
230718665000	0.04814382	0.26851344	0.22140047
230728396000	0.039591704	0.26118308	0.22873086
230738558000	0.044478625	0.24407884	0.24094816
230748442000	0.06280458	0.21964423	0.24216989
230758626000	0.07013497	0.19276616	0.218957
230768514000	0.054252468	0.15977944	0.18597029
230781073000	0.022487476	0.14145349	0.15420529
230788561000	-0.071585774	0.14878386	0.095562235
230798652000	-0.09357692	0.14756213	0.07601454
230808622000	-0.08258135	0.113353685	0.073571086
230818676000	-0.036155585	0.060819272	0.08823185
230828810000	0.054252468	0.0156152425	0.09922742
230841320000	0.16176476	-0.095562235	0.13587934
230848767000	0.24728589	-0.1945224	0.1823051
230858792000	0.30592895	-0.2543872	0.21529181
230868998000	0.34624606	-0.2947043	0.24216989
230878852000	0.39022836	-0.37167332	0.23728296
230888873000	0.43543237	-0.44619888	0.218957
230899062000	0.47086257	-0.49628982	0.20307451
230909251000	0.4684191	-0.5512677	0.18963549
230919635000	0.34991124	-0.7162013	0.20673971
230928990000	0.27538568	-0.74063593	0.21162663
230939236000	0.21918608	-0.645341	0.19818759
230949043000	0.17886898	-0.53049827	0.17497471
230959155000	0.18009071	-0.40588176	0.15787049
230969107000	0.2790509	-0.30325642	0.12854895
230979145000	0.43421066	-0.34601697	0.09800569
230989153000	0.600366	-0.52561134	0.11633165
230999163000	0.7262042	-0.7308621	0.19818759
231009414000	0.80561674	-0.9116782	0.31180853
231019322000	0.8337165	-1.1095985	0.4303164
231029302000	0.8667033	-1.3954835	0.4950681
231039354000	0.92778975	-1.8585193	0.48895946
231049290000	1.1342622	-3.1718795	0.4950681
231059434000	1.2332224	-3.8523834	0.5537112
231069340000	1.2955307	-4.42171	0.5390504
231079488000	1.3407347	-4.7906723	0.45597273
231089386000	1.3944908	-5.176739	0.43398157
231099476000	1.4494687	-5.605567	0.58058923
231109434000	1.5044465	-5.940321	0.8273788
231119470000	1.4971162	-6.124802	1.0277426
231129535000	1.3419564	-6.0233984	1.0778335
231139523000	1.058515	-5.7973785	1.0399599
231149627000	0.7494171	-5.5334845	0.9629909
231159802000	0.3877849	-5.209726	0.82982224
231169616000	-0.09479865	-4.905515	0.6282367
231179853000	-1.6635005	-3.568942	0.5011768
231189669000	-2.301244	-2.9495246	0.6954319
231199800000	-2.5761333	-2.6013315	0.9153434
231209867000	-2.3757694	-2.418072	1.0607293
231219772000	-1.7942258	-2.3288856	1.1535808
231229842000	-0.99399227	-2.1273	1.1963414
231240027000	-0.103350766	-1.7705548	1.1877893
231249852000	0.73842156	-1.3918183	1.1047117
231260044000	1.3602824	-1.0509555	0.8603655
231269898000	1.729245	-0.65755826	0.4706335
231280031000	1.9430478	-0.24461335	0.029588785
231290126000	2.100651	0.08891907	-0.4505513
231300068000	2.2558107	0.28317422	-0.8317312
231310081000	2.599117	0.41145593	-1.3925055
231320085000	2.8129199	0.35159114	-1.6918294
231330129000	3.0792572	0.15733598	-2.0168097
231340132000	3.3639205	-0.11510992	-2.3320162
231350174000	3.597271	-0.3509039	-2.5665884
231360280000	3.7255526	-0.49140292	-2.6899834
231370241000	3.7634263	-0.5537112	-2.741296
231380277000	3.70967	-0.5439373	-2.6948702
231390536000	3.5984926	-0.51339406	-2.5421538
231400348000	3.478763	-0.5439373	-2.3234642
231410390000	3.3895767	-0.6819929	-2.0913353
231420386000	3.284508	-0.8970174	-1.8848629
231430412000	3.0792572	-1.0900508	-1.6588428
231440422000	2.0432298	-1.0265208	-1.095625
231450459000	1.2552135	-0.799279	-0.8072966
231460482000	0.5319491	-0.6392323	-0.46399033
231470491000	0.022487476	-0.5989152	-0.052267157
231480559000	-0.23041074	-0.6954319	0.39977312
231490544000	-0.30737975	-0.9128999	0.90679127
231501093000	-0.31471014	-1.1914545	1.4810046
231510585000	-0.34036648	-1.4186964	2.1101959
231520873000	-0.4576526	-1.5530868	2.6831875
231530663000	-0.69222486	-1.5787431	3.0729194
231540824000	-0.99399227	-1.597069	3.319709
231550754000	-1.2603295	-1.7314594	3.455321
231560718000	-1.4142675	-2.0014617	3.5567248
231570738000	-1.4594716	-2.3056726	3.8670442
231580857000	-1.3409637	-2.6233227	4.157816
231590788000	-1.2969815	-2.6135488	4.436371
231600891000	-1.353181	-2.4877105	4.602526
231610826000	-1.5181147	-2.3154466	4.601304
231620858000	-1.7832302	-2.1468477	4.404606
231630912000	-2.1204278	-2.0063486	4.1468205
231640908000	-2.4466298	-1.9122754	3.9965477
231650997000	-2.722741	-1.7803286	3.9379046
231660993000	-2.8705704	-1.5982907	3.8743746
231670983000	-2.7655015	-1.5445346	3.7839665
231681019000	-2.3818781	-1.7119117	3.7131062
